id,pwid
420,REACTOME_ASSEMBLY_OF_THE_HIV_VIRION
421,REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS
422,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS
423,REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE
424,REACTOME_PHOSPHORYLATION_OF_THE_APC_C
425,REACTOME_PHOSPHORYLATION_OF_EMI1
426,REACTOME_UNWINDING_OF_DNA
427,REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE
428,REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS
429,REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING
430,REACTOME_SIGNALING_BY_EGFR
431,REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM
432,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A
433,REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE
434,REACTOME_DARPP_32_EVENTS
435,REACTOME_GAB1_SIGNALOSOME
436,REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING
437,REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION
438,REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN
439,REACTOME_EXTENSION_OF_TELOMERES
440,REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1
441,REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE
442,REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE
443,REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS
444,REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION
445,REACTOME_EGFR_DOWNREGULATION
446,REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES
447,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA
448,REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS
449,REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION
450,REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION
451,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE
452,REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL
453,REACTOME_SYNTHESIS_OF_IP2_IP_AND_INS_IN_THE_CYTOSOL
454,REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL
455,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
456,REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION
457,REACTOME_SIGNALING_BY_PDGF
458,REACTOME_ACTIVATION_OF_TRKA_RECEPTORS
459,REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION
460,REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21
461,REACTOME_SIGNALLING_TO_ERKS
462,REACTOME_SIGNALLING_TO_P38_VIA_RIT_AND_RIN
463,REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE
464,REACTOME_CELLULAR_HEXOSE_TRANSPORT
465,REACTOME_METABOLISM_OF_PORPHYRINS
466,REACTOME_HEME_BIOSYNTHESIS
467,REACTOME_HEME_DEGRADATION
468,REACTOME_SIGNALING_BY_FGFR
469,REACTOME_FGFR3_LIGAND_BINDING_AND_ACTIVATION
470,REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION
471,REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION
472,REACTOME_FGFR1B_LIGAND_BINDING_AND_ACTIVATION
473,REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION
474,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION
475,REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION
476,REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION
477,REACTOME_GAP_JUNCTION_ASSEMBLY
478,REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE
479,REACTOME_GAP_JUNCTION_DEGRADATION
480,REACTOME_PRE_NOTCH_PROCESSING_IN_THE_ENDOPLASMIC_RETICULUM
481,REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI
482,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING
483,REACTOME_CHOLESTEROL_BIOSYNTHESIS
484,REACTOME_SNRNP_ASSEMBLY
485,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS
486,REACTOME_DIGESTION_OF_DIETARY_LIPID
487,REACTOME_ANDROGEN_BIOSYNTHESIS
488,REACTOME_ESTROGEN_BIOSYNTHESIS
489,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL
490,REACTOME_P75NTR_SIGNALS_VIA_NF_KB
491,REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK
492,REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1
493,REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR
494,REACTOME_P75NTR_REGULATES_AXONOGENESIS
495,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING
496,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL
497,REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL
498,REACTOME_MINERALOCORTICOID_BIOSYNTHESIS
499,REACTOME_GLUCOCORTICOID_BIOSYNTHESIS
500,REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM
501,REACTOME_SIGNALING_BY_VEGF
502,REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS
503,REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX
504,REACTOME_RHO_GTPASE_EFFECTORS
505,REACTOME_SIGNALING_BY_WNT
506,REACTOME_METABOLISM_OF_STEROID_HORMONES
507,REACTOME_PREGNENOLONE_BIOSYNTHESIS
508,REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE
509,REACTOME_GRB2_EVENTS_IN_ERBB2_SIGNALING
510,REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING
511,REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM
512,REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES
513,REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM
514,REACTOME_COENZYME_A_BIOSYNTHESIS
515,REACTOME_VITAMIN_D_CALCIFEROL_METABOLISM
516,REACTOME_NICOTINATE_METABOLISM
517,REACTOME_VITAMIN_B1_THIAMIN_METABOLISM
518,REACTOME_VITAMIN_C_ASCORBATE_METABOLISM
519,REACTOME_VITAMIN_B2_RIBOFLAVIN_METABOLISM
520,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS
521,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS
522,REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS
523,REACTOME_NICOTINAMIDE_SALVAGING
524,REACTOME_SIGNALING_BY_NOTCH1
525,REACTOME_SIGNALING_BY_NOTCH2
526,REACTOME_PI3K_AKT_ACTIVATION
527,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL
528,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS
529,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION
530,REACTOME_ERK_MAPK_TARGETS
531,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL
532,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM
533,REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK
534,REACTOME_CREB_PHOSPHORYLATION
535,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT
536,REACTOME_MEMBRANE_TRAFFICKING
537,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING
538,REACTOME_CARNITINE_METABOLISM
539,REACTOME_SIGNALING_BY_BMP
540,REACTOME_SIGNALING_BY_ALK
541,REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT
542,REACTOME_WNT_MEDIATED_ACTIVATION_OF_DVL
543,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX
544,REACTOME_G_PROTEIN_ACTIVATION
545,REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION
546,REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES
547,REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS
548,REACTOME_KERATAN_SULFATE_BIOSYNTHESIS
549,REACTOME_KERATAN_SULFATE_DEGRADATION
550,REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS
551,REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS
552,REACTOME_HS_GAG_BIOSYNTHESIS
553,REACTOME_TCR_SIGNALING
554,REACTOME_HS_GAG_DEGRADATION
555,REACTOME_CS_DS_DEGRADATION
556,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES
557,REACTOME_CALCINEURIN_ACTIVATES_NFAT
558,REACTOME_ERKS_ARE_INACTIVATED
559,REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL
560,REACTOME_SIGNALING_BY_HIPPO
561,REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS
562,REACTOME_FCGR_ACTIVATION
563,REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS
564,REACTOME_YAP1_AND_WWTR1_TAZ_STIMULATED_GENE_EXPRESSION
565,REACTOME_ENOS_ACTIVATION
566,REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING
567,REACTOME_MICRORNA_MIRNA_BIOGENESIS
568,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT
569,REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX
570,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM
571,REACTOME_LINOLEIC_ACID_LA_METABOLISM
572,REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE
573,REACTOME_NADE_MODULATES_DEATH_SIGNALLING
574,REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS
575,REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES
576,REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL
577,REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES
578,REACTOME_SEROTONIN_AND_MELATONIN_BIOSYNTHESIS
579,REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS
580,REACTOME_THYROXINE_BIOSYNTHESIS
581,REACTOME_GLUTAMATE_NEUROTRANSMITTER_RELEASE_CYCLE
582,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS
583,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS
584,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS
585,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_EARLY_PANCREATIC_PRECURSOR_CELLS
586,REACTOME_PECAM1_INTERACTIONS
587,REACTOME_BASIGIN_INTERACTIONS
588,REACTOME_TIE2_SIGNALING
589,REACTOME_GENE_SILENCING_BY_RNA
590,REACTOME_BIOLOGICAL_OXIDATIONS
591,REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE
592,REACTOME_VITAMINS
593,REACTOME_FATTY_ACIDS
594,REACTOME_PHASE_I_FUNCTIONALIZATION_OF_COMPOUNDS
595,REACTOME_MISCELLANEOUS_SUBSTRATES
596,REACTOME_ENDOGENOUS_STEROLS
597,REACTOME_EICOSANOIDS
598,REACTOME_XENOBIOTICS
599,REACTOME_CYP2E1_REACTIONS
600,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
601,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
602,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS
603,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
604,REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE
605,REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA
606,REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES
607,REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION
608,REACTOME_SYNTHESIS_OF_EPOXY_EET_AND_DIHYDROXYEICOSATRIENOIC_ACIDS_DHET
609,REACTOME_SYNTHESIS_OF_5_EICOSATETRAENOIC_ACIDS
610,REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX
611,REACTOME_SYNTHESIS_OF_LIPOXINS_LX
612,REACTOME_SYNTHESIS_OF_12_EICOSATETRAENOIC_ACID_DERIVATIVES
613,REACTOME_ARACHIDONIC_ACID_METABOLISM
614,REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES
615,REACTOME_UBIQUINOL_BIOSYNTHESIS
616,REACTOME_SYNTHESIS_OF_16_20_HYDROXYEICOSATETRAENOIC_ACIDS_HETE
617,REACTOME_HYALURONAN_METABOLISM
618,REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT
619,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS
620,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION
621,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS
622,REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION
623,REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT
624,REACTOME_ABACAVIR_ADME
625,REACTOME_SYNTHESIS_OF_PROSTAGLANDINS_PG_AND_THROMBOXANES_TX
626,REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA
627,REACTOME_DAP12_INTERACTIONS
628,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS
629,REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING
630,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS
631,REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION
632,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER
633,REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY
634,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION
635,REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN
636,REACTOME_THE_RETINOID_CYCLE_IN_CONES_DAYLIGHT_VISION
637,REACTOME_VISUAL_PHOTOTRANSDUCTION
638,REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
639,REACTOME_MUCOPOLYSACCHARIDOSES
640,REACTOME_ANCHORING_FIBRIL_FORMATION
641,REACTOME_PI3K_AKT_SIGNALING_IN_CANCER
642,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER
643,REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS
644,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
645,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS
646,REACTOME_SIGNALING_BY_TYPE_1_INSULIN_LIKE_GROWTH_FACTOR_1_RECEPTOR_IGF1R
647,REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE
648,REACTOME_SELENOAMINO_ACID_METABOLISM
649,REACTOME_DAP12_SIGNALING
650,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP
651,REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R
652,REACTOME_RETINOID_CYCLE_DISEASE_EVENTS
653,REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION
654,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
655,REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION
656,REACTOME_SEPARATION_OF_SISTER_CHROMATIDS
657,REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION
658,REACTOME_COHESIN_LOADING_ONTO_CHROMATIN
659,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE
660,REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION
661,REACTOME_CONDENSATION_OF_PROMETAPHASE_CHROMOSOMES
662,REACTOME_THE_PHOTOTRANSDUCTION_CASCADE
663,REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA
664,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE
665,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE
666,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP
667,REACTOME_CELLULAR_SENESCENCE
668,REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF
669,REACTOME_ONCOGENE_INDUCED_SENESCENCE
670,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE
671,REACTOME_TRIF_MEDIATED_PROGRAMMED_CELL_DEATH
672,REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY
673,REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION
674,REACTOME_SIGNALING_BY_LEPTIN
675,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER
676,REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER
677,REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE
678,REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS
679,REACTOME_INSULIN_PROCESSING
680,REACTOME_SIGNALING_BY_NOTCH1_T_7_9_NOTCH1_M1580_K2555_TRANSLOCATION_MUTANT
681,REACTOME_STIMULI_SENSING_CHANNELS
682,REACTOME_EPH_EPHRIN_SIGNALING
683,REACTOME_SIGNALING_BY_NOTCH1_HD_DOMAIN_MUTANTS_IN_CANCER
684,REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION
685,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE
686,REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION
687,REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION
688,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION
689,REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION
690,REACTOME_POU5F1_OCT4_SOX2_NANOG_ACTIVATE_GENES_RELATED_TO_PROLIFERATION
691,REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
692,REACTOME_PEPTIDE_HORMONE_METABOLISM
693,REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN
694,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7
695,REACTOME_SUMOYLATION
696,REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION
697,REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY
698,REACTOME_LAMININ_INTERACTIONS
699,REACTOME_SYNDECAN_INTERACTIONS
700,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS
701,REACTOME_ECM_PROTEOGLYCANS
702,REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS
703,REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS
704,REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS
705,REACTOME_SUMO_IS_CONJUGATED_TO_E1_UBA2_SAE1
706,REACTOME_SUMO_IS_TRANSFERRED_FROM_E1_TO_E2_UBE2I_UBC9
707,REACTOME_SUMO_IS_PROTEOLYTICALLY_PROCESSED
708,REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS
709,REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION
710,REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION
711,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA
712,REACTOME_HDACS_DEACETYLATE_HISTONES
713,REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES
714,REACTOME_HDMS_DEMETHYLATE_HISTONES
715,REACTOME_HATS_ACETYLATE_HISTONES
716,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES
717,REACTOME_PROCESSING_AND_ACTIVATION_OF_SUMO
718,REACTOME_GLYCOGEN_STORAGE_DISEASES
719,REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS
720,REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS
721,REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING
722,REACTOME_CHROMATIN_MODIFYING_ENZYMES
723,REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN
724,REACTOME_TRP_CHANNELS
725,REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM
726,REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM
727,REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES
728,REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY
729,REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER
730,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX_IN_CANCER
731,REACTOME_GLYCOGEN_SYNTHESIS
732,REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM
733,REACTOME_REGULATION_BY_C_FLIP
734,REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE
735,REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND
736,REACTOME_HSF1_ACTIVATION
737,REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS
738,REACTOME_ATTENUATION_PHASE
739,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION
740,REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY
741,REACTOME_METABOLISM_OF_POLYAMINES
742,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS
743,REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE
744,REACTOME_INTEGRIN_SIGNALING
745,REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
746,REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM
747,REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE
748,REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD
749,REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE
750,REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS
751,REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1
752,REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2
753,REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15
754,REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D
755,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53
756,REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS
757,REACTOME_SIGNALING_BY_GPCR
758,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS
759,REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS
760,REACTOME_NETRIN_1_SIGNALING
761,REACTOME_NEPHRIN_FAMILY_INTERACTIONS
762,REACTOME_SEMAPHORIN_INTERACTIONS
763,REACTOME_L1CAM_INTERACTIONS
764,REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH
765,REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS
766,REACTOME_AMINE_LIGAND_BINDING_RECEPTORS
767,REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS
768,REACTOME_DSCAM_INTERACTIONS
769,REACTOME_SIGNALING_BY_ROBO_RECEPTORS
770,REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX
771,REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS
772,REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS
773,REACTOME_DISEASES_OF_GLYCOSYLATION
774,REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA
775,REACTOME_DOPAMINE_CLEARANCE_FROM_THE_SYNAPTIC_CLEFT
776,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION
777,REACTOME_TRNA_AMINOACYLATION
778,REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION
779,REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS
780,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES
781,REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES
782,REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES
783,REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK
784,REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS
785,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES
786,REACTOME_PERK_REGULATES_GENE_EXPRESSION
787,REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES
788,REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR
789,REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES
790,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION
